player,year,pos,college,dob,age_season_start,height,weight,years_exp,team,rec_tgt,rec,rec_yds,rec_td,rush_att,rush_yds,rush_td,fum,total_yds,games_played,games_started,share_rec_tgt,share_rec,share_rec_yds,share_rec_td,share_rush_att,share_rush_yds,share_rush_td,catch_rate,yds_per_catch,rec_yds_per_game,rec_per_game,tgt_per_game,yds_per_rush,rush_att_per_game,rush_yds_per_game,fpts_standard,fpts_half_ppr,fpts_ppr,fpts_ppr_f1,adp,adp_f1,depth,depth_f1,is_majorly_injured
bennie fowler,2015,WR,Michigan St.,1991-06-10,24.243835616438357,73,212,0,['DEN'],25,16,203,0,0,0,0,0.0,203,16,1,0.041390728476821195,0.043478260869565216,0.04814990512333966,0.0,0.0,0.0,0.0,0.64,12.69,12.7,1.0,1.56,0.0,0.0,0.0,20.3,28.3,36.3,37.5,9999.0,9999.0,4.0,2.0,0
bennie fowler,2016,WR,Michigan St.,1991-06-10,25.246575342465754,73,212,1,['DEN'],24,11,145,2,0,0,0,0.0,145,13,0,0.0433996383363472,0.03273809523809524,0.037217659137577006,0.1,0.0,0.0,0.0,0.4583,13.18,11.2,0.85,1.85,0.0,0.0,0.0,26.5,32.0,37.5,81.0,271.0,254.0,2.0,2.0,0
bennie fowler,2017,WR,Michigan St.,1991-06-10,26.246575342465754,73,212,2,['DEN'],56,29,350,3,0,0,0,1.0,350,16,4,0.10163339382940109,0.08734939759036145,0.09541984732824428,0.15789473684210525,0.0,0.0,0.0,0.5179,12.07,21.9,1.81,3.5,0.0,0.0,0.0,52.0,66.5,81.0,40.9,254.0,242.0,2.0,4.0,0
bennie fowler,2018,WR,Michigan St.,1991-06-10,27.246575342465754,73,212,3,['NYG'],27,16,199,1,0,0,0,1.0,199,10,5,0.04712041884816754,0.04199475065616798,0.04515543453596551,0.043478260869565216,0.0,0.0,0.0,0.5926,12.44,19.9,1.6,2.7,0.0,0.0,0.0,24.9,32.9,40.9,44.3,9999.0,9999.0,4.0,1.0,0
bennie fowler,2019,WR,Michigan St.,1991-06-10,28.246575342465754,73,212,4,['NYG'],36,23,193,0,1,20,0,0.0,213,8,2,0.061224489795918366,0.061170212765957445,0.04742014742014742,0.0,0.003194888178913738,0.014295925661186561,0.0,0.6389,8.39,24.1,2.87,4.5,20.0,0.12,2.5,21.3,32.8,44.3,3.1,242.0,289.0,1.0,5.0,1
bennie fowler,2020,WR,Michigan St.,1991-06-10,29.24931506849315,73,212,5,['NO'],6,2,11,0,0,0,0,0.0,11,5,0,0.012096774193548387,0.0055248618784530384,0.0028593709383935534,0.0,0.0,0.0,0.0,0.3333,5.5,2.2,0.4,1.2,0.0,0.0,0.0,1.1,2.1,3.1,0.0,289.0,9999.0,5.0,3.0,0
benny snell jr,2019,RB,Kentucky,1998-02-27,21.523287671232875,70,224,0,['PIT'],4,3,23,0,108,426,2,1.0,449,13,2,0.00823045267489712,0.009523809523809525,0.00715619166148102,0.0,0.30857142857142855,0.3183856502242152,0.2857142857142857,0.75,7.67,1.8,0.23,0.31,3.94,8.31,32.8,55.9,57.4,58.9,74.9,226.0,155.2,3.0,3.0,0
benny snell jr,2020,RB,Kentucky,1998-02-27,22.526027397260275,70,224,1,['PIT'],14,10,61,0,111,368,4,2.0,429,16,3,0.02147239263803681,0.02336448598130841,0.014773552918382175,0.0,0.3274336283185841,0.277526395173454,0.3333333333333333,0.7143,6.1,3.8,0.62,0.87,3.32,6.94,23.0,64.9,69.9,74.9,13.100000000000001,155.2,250.0,3.0,2.0,0
benny snell jr,2021,RB,Kentucky,1998-02-27,23.526027397260275,70,224,2,['PIT'],4,2,13,0,36,98,0,0.0,111,17,0,0.006125574272588055,0.004705882352941176,0.003236245954692557,0.0,0.09326424870466321,0.06426229508196721,0.0,0.5,6.5,0.8,0.12,0.24,2.72,2.12,5.8,11.100000000000001,12.100000000000001,13.100000000000001,18.7,250.0,264.0,2.0,2.0,0
benny snell jr,2022,RB,Kentucky,1998-02-27,24.526027397260275,70,224,3,['PIT'],2,2,17,0,20,90,1,0.0,107,17,0,0.0036496350364963502,0.005494505494505495,0.004643540016388965,0.0,0.047058823529411764,0.05016722408026756,0.09090909090909091,1.0,8.5,1.0,0.12,0.12,4.5,1.18,5.3,16.7,17.7,18.7,0.0,264.0,9999.0,2.0,3.0,0
bernard berrian,2009,WR,Fresno St.,1980-12-27,28.698630136986303,73,185,5,['MIN'],92,55,618,4,0,0,0,0.0,618,16,15,0.16819012797074953,0.14627659574468085,0.14029511918274687,0.11764705882352941,0.0,0.0,0.0,0.5978,11.24,38.6,3.44,5.75,0.0,0.0,0.0,85.8,113.3,140.8,50.4,9999.0,9999.0,3.0,3.0,0
bernard berrian,2010,WR,Fresno St.,1980-12-27,29.698630136986303,73,185,6,['MIN'],54,28,252,0,1,-8,0,2.0,244,14,9,0.1073558648111332,0.09180327868852459,0.0757439134355275,0.0,0.002506265664160401,-0.004568817818389492,0.0,0.5185,9.0,18.0,2.0,3.86,-8.0,0.07,-0.6,22.4,36.4,50.4,16.1,9999.0,9999.0,3.0,3.0,0
bernard berrian,2011,WR,Fresno St.,1980-12-27,30.698630136986303,73,185,7,['MIN'],23,7,91,0,0,0,0,0.0,91,5,1,0.04618473895582329,0.02456140350877193,0.028034504004929142,0.0,0.0,0.0,0.0,0.3043,13.0,18.2,1.4,4.6,0.0,0.0,0.0,9.1,12.6,16.1,0.0,9999.0,9999.0,1.0,3.0,1
bernard pierce,2012,RB,Temple,1991-05-10,21.328767123287673,72,222,0,['BAL'],11,7,47,0,108,532,1,0.0,579,16,0,0.019784172661870502,0.020958083832335328,0.011761761761761762,0.0,0.27341772151898736,0.2978723404255319,0.08333333333333333,0.6364,6.71,2.9,0.44,0.69,4.93,6.75,33.2,63.900000000000006,67.4,70.9,86.0,9999.0,9999.0,2.0,2.0,0
bernard pierce,2013,RB,Temple,1991-05-10,22.328767123287673,72,222,1,['BAL'],25,20,104,0,152,436,2,0.0,540,16,1,0.04071661237785016,0.055248618784530384,0.02661207778915046,0.0,0.3917525773195876,0.3848190644307149,0.3333333333333333,0.8,5.2,6.5,1.25,1.56,2.87,9.5,27.2,66.0,76.0,86.0,50.599999999999994,9999.0,9999.0,2.0,1.0,0
bernard pierce,2014,RB,Temple,1991-05-10,23.328767123287673,72,222,2,['BAL'],6,2,13,0,93,363,2,1.0,376,13,2,0.01107011070110701,0.005813953488372093,0.003261414952333166,0.0,0.22962962962962963,0.18624935864545922,0.14285714285714285,0.3333,6.5,1.0,0.15,0.46,3.9,7.15,27.9,48.599999999999994,49.599999999999994,50.599999999999994,4.8,98.1,9999.0,1.0,4.0,0
bernard pierce,2015,RB,Temple,1991-05-10,24.328767123287673,72,222,3,['JAX'],5,3,7,0,6,11,0,0.0,18,7,0,0.008361204013377926,0.0084985835694051,0.0015876616012701294,0.0,0.019933554817275746,0.009458297506448839,0.0,0.6,2.33,1.0,0.43,0.71,1.83,0.86,1.6,1.8,3.3,4.8,0.0,9999.0,9999.0,4.0,3.0,0
bernard reedy,2017,WR,Toledo,1991-12-31,25.687671232876713,69,175,0,"['NE', 'TB']",2,2,21,0,3,17,0,1.0,38,11,0,0.0016806722689075631,0.002652519893899204,0.002280130293159609,0.0,0.004398826979472141,0.0068714632174616,0.0,1.0,10.5,1.9,0.18,0.18,5.67,0.27,1.5,2.8,3.8,4.8,0.0,1013.0,9999.0,4.0,4.0,0
bernard scott,2009,RB,Abilene Christian,1984-02-10,25.575342465753426,70,200,0,['CIN'],8,5,67,0,74,321,0,1.0,388,13,2,0.017130620985010708,0.017482517482517484,0.021378430121250798,0.0,0.16052060737527116,0.16632124352331606,0.0,0.625,13.4,5.2,0.38,0.62,4.34,5.69,24.7,37.800000000000004,40.300000000000004,42.800000000000004,51.9,9999.0,9999.0,3.0,3.0,0
bernard scott,2010,RB,Abilene Christian,1984-02-10,26.575342465753426,70,200,1,['CIN'],13,11,60,0,61,299,1,1.0,359,16,0,0.022222222222222223,0.03021978021978022,0.015048908954100828,0.0,0.15404040404040403,0.203125,0.125,0.8461,5.45,3.7,0.69,0.81,4.9,3.81,18.7,40.9,46.4,51.9,72.8,9999.0,9999.0,3.0,3.0,0
bernard scott,2011,RB,Abilene Christian,1984-02-10,27.575342465753426,70,200,2,['CIN'],17,13,38,0,112,380,3,0.0,418,16,1,0.032567049808429116,0.04220779220779221,0.010835471913316224,0.0,0.26987951807228916,0.23384615384615384,0.3333333333333333,0.7647,2.92,2.4,0.81,1.06,3.39,7.0,23.7,59.8,66.3,72.8,3.5,9999.0,9999.0,2.0,2.0,0
bernard scott,2012,RB,Abilene Christian,1984-02-10,28.578082191780823,70,200,3,['CIN'],0,0,0,0,8,35,0,0.0,35,2,0,0.0,0.0,0.0,0.0,0.021164021164021163,0.0214987714987715,0.0,0.0,0.0,0.0,0.0,0.0,4.37,4.0,17.5,3.5,3.5,3.5,4.4,9999.0,9999.0,2.0,3.0,0
bernard scott,2013,RB,Abilene Christian,1984-02-10,29.578082191780823,70,200,4,['BAL'],2,2,10,0,4,14,0,0.0,24,2,0,0.003257328990228013,0.0055248618784530384,0.00255885363357216,0.0,0.010309278350515464,0.01235657546337158,0.0,1.0,5.0,5.0,1.0,1.0,3.5,2.0,7.0,2.4,3.4,4.4,0.0,9999.0,9999.0,3.0,3.0,0
bijan robinson,2023,RB,Texas,2002-01-30,21.6,71,215,0,['ATL'],86,58,487,4,214,976,4,4.0,1463,17,16,0.16962524654832348,0.17791411042944785,0.12880190425813276,0.23529411764705882,0.47240618101545256,0.5315904139433552,0.5,0.6744,8.4,28.6,3.41,5.06,4.56,12.59,57.4,190.3,219.3,248.3,338.7,7.0,5.0,1.0,1.0,0
bijan robinson,2024,RB,Texas,2002-01-30,22.602739726027398,71,215,1,['ATL'],72,61,431,1,304,1456,14,1.0,1887,17,17,0.13358070500927643,0.16758241758241757,0.10063039925286014,0.047619047619047616,0.6537634408602151,0.6594202898550725,0.8235294117647058,0.8472,7.07,25.4,3.59,4.24,4.79,17.88,85.6,277.7,308.2,338.7,0.0,5.0,9999.0,1.0,3.0,0
bilal powell,2011,RB,Louisville,1988-10-27,22.86027397260274,70,204,0,['NYJ'],1,1,7,0,13,21,0,1.0,28,2,0,0.0018552875695732839,0.003236245954692557,0.001976842699802316,0.0,0.03209876543209877,0.01322418136020151,0.0,0.9999,7.0,3.5,0.5,0.5,1.62,6.5,10.5,1.7999999999999998,2.3,2.8,98.7,9999.0,9999.0,4.0,3.0,0
bilal powell,2012,RB,Louisville,1988-10-27,23.863013698630137,70,204,1,['NYJ'],36,17,140,0,110,437,4,0.0,577,14,2,0.07453416149068323,0.06296296296296296,0.04434589800443459,0.0,0.25462962962962965,0.25172811059907835,0.3333333333333333,0.4722,8.24,10.0,1.21,2.57,3.97,7.86,31.2,81.7,90.2,98.7,137.9,9999.0,9999.0,3.0,1.0,0
bilal powell,2013,RB,Louisville,1988-10-27,24.863013698630137,70,204,2,['NYJ'],57,36,272,0,176,697,1,1.0,969,16,11,0.11974789915966387,0.13584905660377358,0.08351243475591034,0.0,0.42718446601941745,0.39805825242718446,0.25,0.6316,7.56,17.0,2.25,3.56,3.96,11.0,43.6,101.9,119.9,137.9,40.3,9999.0,9999.0,1.0,3.0,0
bilal powell,2014,RB,Louisville,1988-10-27,25.863013698630137,70,204,3,['NYJ'],15,11,92,0,33,141,1,0.0,233,15,1,0.03125,0.03832752613240418,0.028696194635059263,0.0,0.07838479809976247,0.07476139978791092,0.1,0.7333,8.36,6.1,0.73,1.0,4.27,2.2,9.4,29.299999999999997,34.8,40.3,133.1,9999.0,9999.0,3.0,2.0,0
bilal powell,2015,RB,Louisville,1988-10-27,26.863013698630137,70,204,4,['NYJ'],63,47,388,2,70,313,1,2.0,701,11,2,0.10588235294117647,0.13165266106442577,0.0941747572815534,0.06060606060606061,0.18134715025906736,0.20012787723785166,0.1111111111111111,0.746,8.26,35.3,4.27,5.73,4.47,6.36,28.5,86.1,109.6,133.1,198.0,9999.0,9999.0,2.0,2.0,0
bilal powell,2016,RB,Louisville,1988-10-27,27.865753424657534,70,204,5,['NYJ'],74,58,388,2,131,722,3,1.0,1110,16,4,0.13528336380255943,0.1864951768488746,0.1064471879286694,0.125,0.34656084656084657,0.4367816091954023,0.2727272727272727,0.7838,6.69,24.2,3.62,4.62,5.51,8.19,45.1,140.0,169.0,198.0,146.2,111.4,57.8,2.0,2.0,0
bilal powell,2017,RB,Louisville,1988-10-27,28.865753424657534,70,204,6,['NYJ'],33,23,170,0,178,772,5,1.0,942,15,10,0.06707317073170732,0.071875,0.0492468134414832,0.0,0.46475195822454307,0.5068942875902823,0.625,0.697,7.39,11.3,1.53,2.2,4.34,11.87,51.5,123.2,134.7,146.2,60.3,57.8,131.3,2.0,2.0,0
bilal powell,2018,RB,Louisville,1988-10-27,29.865753424657534,70,204,7,['NYJ'],18,11,110,1,80,343,0,2.0,453,7,7,0.03564356435643564,0.03678929765886288,0.03231492361927144,0.05555555555555555,0.2222222222222222,0.23687845303867403,0.0,0.6111,10.0,15.7,1.57,2.57,4.29,11.43,49.0,49.3,54.8,60.3,33.2,131.3,211.0,2.0,1.0,0
bilal powell,2019,RB,Louisville,1988-10-27,30.865753424657534,70,204,8,['NYJ'],12,7,33,0,59,229,0,0.0,262,13,1,0.024390243902439025,0.021671826625386997,0.009584664536741214,0.0,0.16857142857142857,0.1916317991631799,0.0,0.5833,4.71,2.5,0.54,0.92,3.88,4.54,17.6,26.2,29.7,33.2,0.0,211.0,9999.0,1.0,3.0,0
billy bajema,2009,TE,Oklahoma St.,1982-10-31,26.854794520547944,76,259,4,['LAR'],11,8,94,0,0,0,0,0.0,94,16,5,0.020446096654275093,0.02564102564102564,0.03164983164983165,0.0,0.0,0.0,0.0,0.7273,11.75,5.9,0.5,0.69,0.0,0.0,0.0,9.4,13.4,17.4,39.5,9999.0,9999.0,3.0,3.0,0
billy bajema,2010,TE,Oklahoma St.,1982-10-31,27.854794520547944,76,259,5,['LAR'],24,14,145,2,0,0,0,1.0,145,13,8,0.041237113402061855,0.03954802259887006,0.041287015945330297,0.1111111111111111,0.0,0.0,0.0,0.5833,10.36,11.2,1.08,1.85,0.0,0.0,0.0,25.5,32.5,39.5,16.1,9999.0,9999.0,3.0,3.0,0
billy bajema,2011,TE,Oklahoma St.,1982-10-31,28.854794520547944,76,259,6,['LAR'],14,9,71,0,0,0,0,0.0,71,16,12,0.025688073394495414,0.030927835051546393,0.021839434020301446,0.0,0.0,0.0,0.0,0.6429,7.89,4.4,0.56,0.87,0.0,0.0,0.0,7.1,11.6,16.1,0.0,9999.0,9999.0,2.0,3.0,0
billy bajema,2012,TE,Oklahoma St.,1982-10-31,29.85753424657534,76,259,7,['BAL'],1,0,0,0,0,0,0,0.0,0,8,1,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,3.8,9999.0,9999.0,3.0,3.0,0
billy bajema,2013,TE,Oklahoma St.,1982-10-31,30.85753424657534,76,259,8,['BAL'],2,2,18,0,0,0,0,0.0,18,6,1,0.003257328990228013,0.0055248618784530384,0.004605936540429887,0.0,0.0,0.0,0.0,1.0,9.0,3.0,0.33,0.33,0.0,0.0,0.0,1.8,2.8,3.8,0.0,9999.0,9999.0,3.0,3.0,0
billy latsko,2010,RB,Florida,1984-02-16,26.55890410958904,70,233,0,['LAC'],0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,3.0,3.0,0
binjimen victor,2022,WR,Ohio St.,1997-01-15,25.643835616438356,76,199,1,['BAL'],0,0,0,0,0,0,0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,9999.0,3.0,3.0,0
biren ealy,2009,WR,Houston,1984-07-07,25.16986301369863,75,207,2,['GB'],0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,3.0,3.0,0
bishop sankey,2014,RB,Washington,1992-09-15,21.975342465753425,70,209,0,['TEN'],23,18,133,0,152,569,2,2.0,702,16,9,0.04572564612326044,0.06060606060606061,0.035820091570158905,0.0,0.4935064935064935,0.46947194719471946,0.4,0.7826,7.39,8.3,1.12,1.44,3.74,9.5,35.6,80.2,89.2,98.2,56.2,60.1,98.3,3.0,1.0,0
bishop sankey,2015,RB,Washington,1992-09-15,22.975342465753425,70,209,1,['TEN'],22,14,139,1,47,193,1,3.0,332,13,3,0.04059040590405904,0.04105571847507331,0.03608515057113188,0.041666666666666664,0.14329268292682926,0.15755102040816327,0.14285714285714285,0.6364,9.93,10.7,1.08,1.69,4.11,3.62,14.8,42.2,49.2,56.2,0.0,98.3,9999.0,1.0,5.0,0
bj askew,2009,FB,Michigan,1980-08-19,29.054794520547944,75,233,6,['TB'],2,2,3,0,1,0,0,0.0,3,5,2,0.003875968992248062,0.007194244604316547,0.0009624639076034649,0.0,0.002890173410404624,0.0,0.0,1.0,1.5,0.6,0.4,0.4,0.0,0.2,0.0,0.3,1.3,2.3,0.0,9999.0,9999.0,3.0,3.0,0
bj cunningham,2013,WR,Michigan St.,1989-05-29,24.276712328767122,73,211,0,['PHI'],0,0,0,0,0,0,0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,3.0,3.0,0
blair white,2010,WR,Michigan St.,1987-02-20,23.545205479452054,74,205,0,['IND'],57,36,355,5,0,0,0,1.0,355,13,4,0.0838235294117647,0.08,0.07553191489361702,0.15151515151515152,0.0,0.0,0.0,0.6316,9.86,27.3,2.77,4.38,0.0,0.0,0.0,64.5,82.5,100.5,0.0,9999.0,9999.0,3.0,3.0,0
blair white,2011,WR,Michigan St.,1987-02-20,24.545205479452054,74,205,1,['IND'],0,0,0,0,0,0,0,0.0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,3.0,3.0,0
blake annen,2014,TE,Cincinnati,1991-05-28,23.279452054794522,77,250,0,['CHI'],0,0,0,0,0,0,0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,3.0,3.0,0
blake bell,2015,TE,Oklahoma,1991-08-07,24.084931506849315,78,252,0,['SF'],25,15,186,0,0,0,0,0.0,186,14,5,0.047619047619047616,0.046583850931677016,0.0510148107515085,0.0,0.0,0.0,0.0,0.6,12.4,13.3,1.07,1.79,0.0,0.0,0.0,18.6,26.1,33.6,12.5,9999.0,9999.0,4.0,3.0,0
blake bell,2016,TE,Oklahoma,1991-08-07,25.087671232876712,78,252,1,['SF'],9,4,85,0,0,0,0,0.0,85,13,0,0.018480492813141684,0.013986013986013986,0.026712759270898806,0.0,0.0,0.0,0.0,0.4444,21.25,6.5,0.31,0.69,0.0,0.0,0.0,8.5,10.5,12.5,4.9,501.0,777.0,3.0,4.0,0
blake bell,2017,TE,Oklahoma,1991-08-07,26.087671232876712,78,252,2,['MIN'],4,3,19,0,0,0,0,0.0,19,13,3,0.007662835249042145,0.008403361344537815,0.004835836090608297,0.0,0.0,0.0,0.0,0.75,6.33,1.5,0.23,0.31,0.0,0.0,0.0,1.9,3.4,4.9,14.7,9999.0,9999.0,4.0,3.0,0
blake bell,2018,TE,Oklahoma,1991-08-07,27.087671232876712,78,252,3,['JAX'],11,8,67,0,0,0,0,0.0,67,10,4,0.02099236641221374,0.0243161094224924,0.019527834450597494,0.0,0.0,0.0,0.0,0.7273,8.37,6.7,0.8,1.1,0.0,0.0,0.0,6.7,10.7,14.7,14.7,777.0,492.0,3.0,3.0,0
blake bell,2019,TE,Oklahoma,1991-08-07,28.087671232876712,78,252,4,['KC'],15,8,67,0,0,0,0,0.0,67,15,7,0.026881720430107527,0.021164021164021163,0.014285714285714285,0.0,0.0,0.0,0.0,0.5333,8.37,4.5,0.53,1.0,0.0,0.0,0.0,6.7,10.7,14.7,22.2,492.0,478.0,3.0,3.0,0
blake bell,2020,TE,Oklahoma,1991-08-07,29.09041095890411,78,252,5,['DAL'],15,11,110,0,1,2,0,0.0,112,16,2,0.024469820554649267,0.0267639902676399,0.024428159005107707,0.0,0.002680965147453083,0.0013089005235602095,0.0,0.7333,10.0,6.9,0.69,0.94,2.0,0.06,0.1,11.2,16.7,22.2,18.7,478.0,525.0,3.0,2.0,0
blake bell,2021,TE,Oklahoma,1991-08-07,30.09041095890411,78,252,6,['KC'],13,9,87,0,4,10,0,0.0,97,16,5,0.020440251572327043,0.020134228187919462,0.017614901801984207,0.0,0.011204481792717087,0.0063532401524777635,0.0,0.6923,9.67,5.4,0.56,0.81,2.5,0.25,0.6,9.7,14.2,18.7,10.0,525.0,721.0,2.0,2.0,0
blake bell,2022,TE,Oklahoma,1991-08-07,31.09041095890411,78,252,7,['KC'],2,2,20,1,0,0,0,0.0,20,3,1,0.0032626427406199023,0.004608294930875576,0.0038138825324180014,0.024390243902439025,0.0,0.0,0.0,1.0,10.0,6.7,0.67,0.67,0.0,0.0,0.0,8.0,9.0,10.0,12.6,9999.0,9999.0,2.0,3.0,0
blake bell,2023,TE,Oklahoma,1991-08-07,32.09041095890411,78,252,8,['KC'],9,5,26,1,0,0,0,1.0,26,17,3,0.015050167224080268,0.011904761904761904,0.00593201003878622,0.03571428571428571,0.0,0.0,0.0,0.5555,5.2,1.5,0.29,0.53,0.0,0.0,0.0,7.6,10.1,12.6,0.0,721.0,9999.0,3.0,3.0,0
blake corum,2024,RB,Michigan,2000-11-25,23.783561643835615,68,210,0,['LAR'],8,7,58,0,58,207,0,0.0,265,17,1,0.014787430683918669,0.01907356948228883,0.01416015625,0.0,0.13875598086124402,0.12041884816753927,0.0,0.875,8.29,3.4,0.41,0.47,3.57,3.41,12.2,26.5,30.0,33.5,0.0,116.0,9999.0,2.0,3.0,0
blake jarwin,2017,TE,Oklahoma St.,1994-07-16,23.145205479452056,77,260,0,['DAL'],0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7,673.0,487.0,5.0,2.0,0
blake jarwin,2018,TE,Oklahoma St.,1994-07-16,24.145205479452056,77,260,1,['DAL'],36,27,307,3,0,0,0,0.0,307,16,4,0.06990291262135923,0.07584269662921349,0.0790422245108136,0.13636363636363635,0.0,0.0,0.0,0.75,11.37,19.2,1.69,2.25,0.0,0.0,0.0,48.7,62.2,75.7,84.5,487.0,346.0,2.0,2.0,0
blake jarwin,2019,TE,Oklahoma St.,1994-07-16,25.145205479452056,77,260,2,['DAL'],41,31,365,3,0,0,0,1.0,365,16,7,0.07130434782608695,0.07989690721649484,0.0744594043247654,0.1,0.0,0.0,0.0,0.7561,11.77,22.8,1.94,2.56,0.0,0.0,0.0,53.5,69.0,84.5,2.2,346.0,156.3,2.0,1.0,0
blake jarwin,2020,TE,Oklahoma St.,1994-07-16,26.147945205479452,77,260,3,['DAL'],1,1,12,0,0,0,0,0.0,12,1,1,0.0016313213703099511,0.0024330900243309003,0.002664890073284477,0.0,0.0,0.0,0.0,0.9999,12.0,12.0,1.0,1.0,0.0,0.0,0.0,1.2,1.7,2.2,32.6,156.3,319.0,1.0,1.0,1
blake jarwin,2021,TE,Oklahoma St.,1994-07-16,27.147945205479452,77,260,4,['DAL'],18,11,96,2,0,0,0,0.0,96,8,5,0.02830188679245283,0.024830699774266364,0.019347037484885126,0.05128205128205128,0.0,0.0,0.0,0.6111,8.73,12.0,1.37,2.25,0.0,0.0,0.0,21.6,27.1,32.6,0.0,319.0,9999.0,1.0,3.0,1
blake watson,2024,RB,"Old Dominion,Memphis",1999-10-14,24.9013698630137,69,195,0,['DEN'],2,1,13,0,4,10,0,0.0,23,2,0,0.0036496350364963502,0.0026455026455026454,0.003415659485023647,0.0,0.010958904109589041,0.006788866259334691,0.0,0.5,13.0,6.5,0.5,1.0,2.5,2.0,5.0,2.3,2.8,3.3,0.0,520.0,9999.0,4.0,3.0,0
blake whiteheart,2023,TE,Wake Forest,2000-03-22,23.46027397260274,76,247,0,['ARI'],0,0,0,0,0,0,0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,9999.0,9999.0,3.0,3.0,0
blake whiteheart,2024,TE,Wake Forest,2000-03-22,24.46301369863014,76,247,1,['CLE'],9,6,51,1,0,0,0,0.0,51,11,2,0.014195583596214511,0.015189873417721518,0.013147718484145398,0.05263157894736842,0.0,0.0,0.0,0.6667,8.5,4.6,0.55,0.82,0.0,0.0,0.0,11.1,14.1,17.1,0.0,9999.0,9999.0,3.0,3.0,0
bo melton,2023,WR,Rutgers,1999-05-18,24.306849315068494,71,189,1,['GB'],24,16,218,1,3,21,0,0.0,239,5,1,0.0427807486631016,0.0427807486631016,0.05178147268408551,0.03125,0.007751937984496124,0.012734990903577926,0.0,0.6667,13.62,43.6,3.2,4.8,7.0,0.6,4.2,29.900000000000002,37.900000000000006,45.900000000000006,22.5,357.0,522.0,3.0,3.0,0
bo melton,2024,WR,Rutgers,1999-05-18,25.30958904109589,71,189,1,['GB'],17,8,91,0,8,54,0,0.0,145,17,0,0.036637931034482756,0.025974025974025976,0.0231023102310231,0.0,0.016632016632016633,0.023736263736263738,0.0,0.4706,11.37,5.4,0.47,1.0,6.75,0.47,3.2,14.5,18.5,22.5,0.0,522.0,9999.0,2.0,3.0,0
bo scaife,2009,TE,Texas,1981-01-06,28.671232876712327,75,249,4,['TEN'],70,45,440,1,0,0,0,1.0,440,14,10,0.14957264957264957,0.16605166051660517,0.14175257731958762,0.0625,0.0,0.0,0.0,0.6429,9.78,31.4,3.21,5.0,0.0,0.0,0.0,49.0,71.5,94.0,89.8,9999.0,9999.0,3.0,3.0,0
bo scaife,2010,TE,Texas,1981-01-06,29.671232876712327,75,249,5,['TEN'],52,36,318,4,0,0,0,2.0,318,14,13,0.11134903640256959,0.13186813186813187,0.09701037217815742,0.16666666666666666,0.0,0.0,0.0,0.6923,8.83,22.7,2.57,3.71,0.0,0.0,0.0,53.8,71.8,89.8,0.0,9999.0,9999.0,3.0,3.0,0
bo scarbrough,2019,RB,Alabama,1994-09-29,24.93972602739726,73,235,0,['DET'],4,1,5,0,89,377,1,1.0,382,6,5,0.007326007326007326,0.002932551319648094,0.0012007684918347744,0.0,0.25,0.2708333333333333,0.16666666666666666,0.25,5.0,0.8,0.17,0.67,4.24,14.83,62.8,43.2,43.7,44.2,3.1,9999.0,9999.0,3.0,3.0,0
bo scarbrough,2020,RB,Alabama,1994-09-29,25.942465753424656,73,235,1,['SEA'],0,0,0,0,6,31,0,0.0,31,1,0,0.0,0.0,0.0,0.0,0.018404907975460124,0.021232876712328767,0.0,0.0,0.0,0.0,0.0,0.0,5.17,5.99,31.0,3.1,3.1,3.1,0.0,9999.0,9999.0,3.0,3.0,0
